family,genus,species,nbr_country,latitude_min,latitude_max,latitude_mean,latitude_median,min_dist_equator,max_dist_equator,latitude_range,host_fam,host_spp,mode,ref
Eupelmidae,Eupelmus,oleae,1,15.9500319,15.9500319,15.9500319,15.9500319,15.9500319,15.9500319,0.001,0,0,sex,1
Eupelmidae,Eupelmus,olierae,1,-34.9964962,-34.9964962,-34.9964962,-34.9964962,34.9964962,34.9964962,0.001,1,1,sex,2
Eupelmidae,Eupelmus,olivieri,1,28.0000272,28.0000272,28.0000272,28.0000272,28.0000272,28.0000272,0.001,0,0,sex,1
Eupelmidae,Eupelmus,ombrias,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,opacus,2,39.000041,59.6749712,49.3375061,49.3375061,39.000041,59.6749712,20.6749302,0,0,sex,4
Eupelmidae,Eupelmus,oreias,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,oribates,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,orientalis,8,-28.8166235,33.0955793,11.31365132,13.46674093,2.0000003,33.0955793,61.9122028,5,17,sex,3
Eupelmidae,Eupelmus,orthopterae,2,-28.8166235,14.4750607,-7.1707814,-7.1707814,14.4750607,28.8166235,43.2916842,1,3,sex,9
Eupelmidae,Eupelmus,pacificus,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,pallicornis,1,40.0028028,40.0028028,40.0028028,40.0028028,40.0028028,40.0028028,0.001,1,1,sex,5
Eupelmidae,Eupelmus,pallidipes,1,12.1360374,12.1360374,12.1360374,12.1360374,12.1360374,12.1360374,0.001,0,0,sex,1
Eupelmidae,Eupelmus,paraleucothrix,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,parasthenes,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,paraxestops,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,parombrias,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,parvulus,1,-18.9249603,-18.9249603,-18.9249603,-18.9249603,18.9249603,18.9249603,0.001,0,0,sex,1
Eupelmidae,Eupelmus,pauroxanthus,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,pax,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,3
Eupelmidae,Eupelmus,peculiaris,1,14.5203896,14.5203896,14.5203896,14.5203896,14.5203896,14.5203896,0.001,0,0,sex,3
Eupelmidae,Eupelmus,pedatorioides,1,-29.6039266,-29.6039266,-29.6039266,-29.6039266,29.6039266,29.6039266,0.001,0,0,sex,3
Eupelmidae,Eupelmus,pedatorius,4,4.6125522,27.1303344,14.28184518,12.69224705,4.6125522,27.1303344,22.5177822,5,9,sex,3
Eupelmidae,Eupelmus,peles,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,pelodes,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,pelopus,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,pennisetae,1,-18.9249603,-18.9249603,-18.9249603,-18.9249603,18.9249603,18.9249603,0.001,0,0,sex,3
Eupelmidae,Eupelmus,perineti,1,-18.9249603,-18.9249603,-18.9249603,-18.9249603,18.9249603,18.9249603,0.001,0,0,sex,5
Eupelmidae,Eupelmus,persimilis,1,-12.2115008,-12.2115008,-12.2115008,-12.2115008,12.2115008,12.2115008,0.001,0,0,sex,1
Eupelmidae,Eupelmus,pervius,5,31.8160381,39.4225192,35.38123582,34.5708167,31.8160381,39.4225192,7.6064811,2,4,sex,2
Eupelmidae,Eupelmus,petiolaris,1,15.6356088,15.6356088,15.6356088,15.6356088,15.6356088,15.6356088,0.001,0,0,sex,1
Eupelmidae,Eupelmus,phragmitis,3,45.9852129,49.8167003,47.6612239,47.1817585,45.9852129,49.8167003,3.8314874,1,2,sex,3
Eupelmidae,Eupelmus,pini,32,25,59.6749712,44.24475188,43.8873038,25,59.6749712,34.6749712,4,13,sex,21
Eupelmidae,Eupelmus,pistaciae,6,32.9407496,46.603354,37.7216911,36.9710306,32.9407496,46.603354,13.6626044,1,2,sex,4
Eupelmidae,Eupelmus,platyscapa,1,-18.9249603,-18.9249603,-18.9249603,-18.9249603,18.9249603,18.9249603,0.001,0,0,sex,1
Eupelmidae,Eupelmus,pleuratus,1,28.0000272,28.0000272,28.0000272,28.0000272,28.0000272,28.0000272,0.001,0,0,sex,4
Eupelmidae,Eupelmus,priotoni,1,46.603354,46.603354,46.603354,46.603354,46.603354,46.603354,0.001,0,0,sex,4
Eupelmidae,Eupelmus,psychephagus,1,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,0.001,0,0,sex,5
Eupelmidae,Eupelmus,pudicus,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,1
Eupelmidae,Eupelmus,pullus,6,47.2000338,63.2467777,53.0376709,52.1678536,47.2000338,63.2467777,16.0467439,2,4,sex,3
Eupelmidae,Eupelmus,punctifrons,2,16.3471243,24.0002488,20.17368655,20.17368655,16.3471243,24.0002488,7.6531245,0,0,sex,2
Eupelmidae,Eupelmus,purpuricollis,1,39.000041,39.000041,39.000041,39.000041,39.000041,39.000041,0.001,0,0,sex,4
Eupelmidae,Eupelmus,renani,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,1
Eupelmidae,Eupelmus,retrosus,1,10.9094334,10.9094334,10.9094334,10.9094334,10.9094334,10.9094334,0.001,0,0,sex,1
Eupelmidae,Eupelmus,rexonus,1,10.3529588,10.3529588,10.3529588,10.3529588,10.3529588,10.3529588,0.001,0,0,sex,4
Eupelmidae,Eupelmus,rhodias,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,rhododorus,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,rhyncogoni,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,1,1,sex,1
Eupelmidae,Eupelmus,ridiaschinae,1,-34.9964962,-34.9964962,-34.9964962,-34.9964962,34.9964962,34.9964962,0.001,0,0,sex,1
Eupelmidae,Eupelmus,robustus,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,rubicola,4,24.7736546,41.6500201,31.49911988,29.7864024,24.7736546,41.6500201,16.8763655,0,0,sex,5
Eupelmidae,Eupelmus,saharensis,1,28.0000272,28.0000272,28.0000272,28.0000272,28.0000272,28.0000272,0.001,0,0,sex,3
Eupelmidae,Eupelmus,saissetiae,2,15.9500319,18.2017809,17.0759064,17.0759064,15.9500319,18.2017809,2.251749,1,1,sex,1
Eupelmidae,Eupelmus,santaremensis,3,-34.9964962,-4.7493932,-21.0208276,-23.3165934,4.7493932,34.9964962,30.247103,0,0,sex,2
Eupelmidae,Eupelmus,scarabaei,1,-25.2303004,-25.2303004,-25.2303004,-25.2303004,25.2303004,25.2303004,0.001,0,0,sex,1
Eupelmidae,Eupelmus,schmiedeknechti,2,33.8439408,59.6749712,46.759456,46.759456,33.8439408,59.6749712,25.8310304,0,0,sex,6
Eupelmidae,Eupelmus,seculatus,8,38.9597594,46.603354,42.43882246,42.12777375,38.9597594,46.603354,7.6435946,4,13,sex,7
Eupelmidae,Eupelmus,semiputatus,6,-36.5986095,-5.6816068,-27.00182552,-31.2051749,5.6816068,36.5986095,30.9170027,0,0,sex,2
Eupelmidae,Eupelmus,setiger,1,-19.3022329,-19.3022329,-19.3022329,-19.3022329,19.3022329,19.3022329,0.001,0,0,sex,3
Eupelmidae,Eupelmus,setosus,1,24.0002488,24.0002488,24.0002488,24.0002488,24.0002488,24.0002488,0.001,0,0,sex,2
Eupelmidae,Eupelmus,seyrigi,1,-18.9249603,-18.9249603,-18.9249603,-18.9249603,18.9249603,18.9249603,0.001,0,0,sex,1
Eupelmidae,Eupelmus,shakespearei,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,1
Eupelmidae,Eupelmus,simizonus,1,46.603354,46.603354,46.603354,46.603354,46.603354,46.603354,0.001,0,0,sex,4
Eupelmidae,Eupelmus,soror,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,1
Eupelmidae,Eupelmus,soudanensis,3,2.0000003,16.3700359,10.94836563,14.4750607,2.0000003,16.3700359,14.3700356,2,2,sex,1
Eupelmidae,Eupelmus,spermophilus,1,15.9500319,15.9500319,15.9500319,15.9500319,15.9500319,15.9500319,0.001,0,0,sex,1
Eupelmidae,Eupelmus,splendens,8,40.0028028,51.0834196,46.30442651,46.29428345,40.0028028,51.0834196,11.0806168,1,2,sex,6
Eupelmidae,Eupelmus,splendidus,1,-31.8759834,-31.8759834,-31.8759834,-31.8759834,31.8759834,31.8759834,0.001,0,0,sex,5
Eupelmidae,Eupelmus,splendissimus,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,stenozonus,1,28.5306525,28.5306525,28.5306525,28.5306525,28.5306525,28.5306525,0.001,0,0,sex,5
Eupelmidae,Eupelmus,stramineipes,11,38.6920451,51.0834196,45.54126317,46.8250388,38.6920451,51.0834196,12.3913745,0,0,sex,6
Eupelmidae,Eupelmus,subsetiger,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,sugonyaevi,1,46.8250388,46.8250388,46.8250388,46.8250388,46.8250388,46.8250388,0.001,0,0,sex,4
Eupelmidae,Eupelmus,swezeyi,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,1,1,sex,3
Eupelmidae,Eupelmus,synophri,1,37.587794,37.587794,37.587794,37.587794,37.587794,37.587794,0.001,0,0,sex,1
Eupelmidae,Eupelmus,tachardiae,4,7.878,35.000074,24.71324965,27.9874623,7.878,35.000074,27.122074,6,12,sex,6
Eupelmidae,Eupelmus,tanyaris,5,19.4326009,38.7604815,32.3055374,34.395342,19.4326009,38.7604815,19.3278806,0,0,sex,1
Eupelmidae,Eupelmus,tanystylus,2,23.9739374,36.5748441,30.27439075,30.27439075,23.9739374,36.5748441,12.6009067,1,4,sex,2
Eupelmidae,Eupelmus,tennysoni,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,4
Eupelmidae,Eupelmus,tenuicornis,2,22.9964948,27.1303344,25.0634146,25.0634146,22.9964948,27.1303344,4.1338396,1,3,sex,2
Eupelmidae,Eupelmus,terminaliae,1,22.9964948,22.9964948,22.9964948,22.9964948,22.9964948,22.9964948,0.001,0,0,sex,1
Eupelmidae,Eupelmus,terryi,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,testaceiventris,10,-31.8759834,45.5643442,12.25872868,21.67557175,7.878,45.5643442,77.4403276,1,2,sex,49
Eupelmidae,Eupelmus,testaceus,1,-18.9249603,-18.9249603,-18.9249603,-18.9249603,18.9249603,18.9249603,0.001,0,0,sex,1
Eupelmidae,Eupelmus,tetrazostus,1,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,0.001,0,0,sex,2
Eupelmidae,Eupelmus,thestalus,1,-31.8759834,-31.8759834,-31.8759834,-31.8759834,31.8759834,31.8759834,0.001,0,0,sex,3
Eupelmidae,Eupelmus,tibicinis,3,40.3936294,47.286747,44.41490687,45.5643442,40.3936294,47.286747,6.8931176,1,2,sex,3
Eupelmidae,Eupelmus,toowongi,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,2
Eupelmidae,Eupelmus,tremulae,1,49.8167003,49.8167003,49.8167003,49.8167003,49.8167003,49.8167003,0.001,1,1,sex,4
Eupelmidae,Eupelmus,tryapitzini,1,28.0000272,28.0000272,28.0000272,28.0000272,28.0000272,28.0000272,0.001,0,0,sex,3
Eupelmidae,Eupelmus,unipunctipennis,1,-42.0350669,-42.0350669,-42.0350669,-42.0350669,42.0350669,42.0350669,0.001,0,0,sex,1
Eupelmidae,Eupelmus,urozonus,65,-31.8759834,64.574131,37.80397466,40.0912813,10.9094334,64.574131,96.4501144,39,212,sex,27
Eupelmidae,Eupelmus,utahensis,9,34.395342,55,43.33761913,43.1700264,34.395342,55,20.604658,1,3,sex,4
Eupelmidae,Eupelmus,valsus,1,34.0476564,34.0476564,34.0476564,34.0476564,34.0476564,34.0476564,0.001,1,2,sex,2
Eupelmidae,Eupelmus,vanharteni,1,24.0002488,24.0002488,24.0002488,24.0002488,24.0002488,24.0002488,0.001,0,0,sex,2
Eupelmidae,Eupelmus,varicauda,2,31.8160381,34.395342,33.10569005,33.10569005,31.8160381,34.395342,2.5793039,0,0,sex,2
Eupelmidae,Eupelmus,vermai,1,27.1303344,27.1303344,27.1303344,27.1303344,27.1303344,27.1303344,0.001,1,1,sex,2
Eupelmidae,Eupelmus,vicentinus,1,12.90447,12.90447,12.90447,12.90447,12.90447,12.90447,0.001,0,0,sex,5
Eupelmidae,Eupelmus,vindex,4,34.0476564,47.1817585,42.46326348,44.3118195,34.0476564,47.1817585,13.1341021,1,2,sex,2
Eupelmidae,Eupelmus,virgilii,1,-21.9182855,-21.9182855,-21.9182855,-21.9182855,21.9182855,21.9182855,0.001,0,0,sex,1
Eupelmidae,Eupelmus,volator,1,-28.8166235,-28.8166235,-28.8166235,-28.8166235,28.8166235,28.8166235,0.001,0,0,sex,1
Eupelmidae,Eupelmus,vuilleti,8,2.0000003,46.603354,15.95493038,13.2751845,2.0000003,46.603354,44.6033537,5,9,sex,4
Eupelmidae,Eupelmus,vulgaris,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,weilli,2,16.3471243,26.8234472,21.58528575,21.58528575,16.3471243,26.8234472,10.4763229,0,0,sex,2
Eupelmidae,Eupelmus,xanthodorus,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,xanthopus,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,xanthotarsus,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,xenium,2,49.4871968,59.6749712,54.581084,54.581084,49.4871968,59.6749712,10.1877744,0,0,sex,2
Eupelmidae,Eupelmus,xestias,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,xestops,1,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,21.2160437,0.001,0,0,sex,1
Eupelmidae,Eupelmus,zandanus,1,10.3529588,10.3529588,10.3529588,10.3529588,10.3529588,10.3529588,0.001,0,0,sex,2
Eupelmidae,Eupelmus,zebra,1,37.5540282,37.5540282,37.5540282,37.5540282,37.5540282,37.5540282,0.001,0,0,sex,2
Eupelmidae,Eupelmus,zumbensis,1,-19.3022329,-19.3022329,-19.3022329,-19.3022329,19.3022329,19.3022329,0.001,0,0,sex,1
Eurytomidae,Bephratelloides,ablusus,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,1,1,sex,1
Eurytomidae,Bephratelloides,limai,2,-12.2852509,-3.7615679,-8.0234094,-8.0234094,3.7615679,12.2852509,8.523683,1,2,sex,3
Eurytomidae,Bephratelloides,melleus,1,-4.7493932,-4.7493932,-4.7493932,-4.7493932,4.7493932,4.7493932,0.001,0,0,sex,2
Eurytomidae,Bephratelloides,paraguayensis,3,-23.3165934,13.1500331,-2.0541907,4.0039882,4.0039882,23.3165934,36.4666265,1,1,sex,6
Eurytomidae,Bephratelloides,petiolatus,1,8.3096067,8.3096067,8.3096067,8.3096067,8.3096067,8.3096067,0.001,1,1,sex,1
Eurytomidae,Bephratelloides,pomorum,27,-21.9549805,23.0131338,3.538032456,4.8417097,1.3397667,23.0131338,44.9681143,2,4,sex,14
Eurytomidae,Eurytoma,abatos,13,27.7567667,55,43.16093854,42.6073975,27.7567667,55,27.2432333,3,5,sex,5
Eurytomidae,Eurytoma,abdita,5,32.9407496,67.6783253,53.18870117,51.15092055,32.9407496,67.6783253,34.7375757,1,6,sex,2
Eurytomidae,Eurytoma,abieticola,3,47.1817585,51.0834196,48.48840397,47.2000338,47.1817585,51.0834196,3.9016611,2,3,sex,2
Eurytomidae,Eurytoma,abnormiclava,1,-30.5343664,-30.5343664,-30.5343664,-30.5343664,30.5343664,30.5343664,0.001,0,0,sex,1
Eurytomidae,Eurytoma,abnormicornis,3,27.7567667,40.0796319,35.36983953,38.27312,27.7567667,40.0796319,12.3228652,0,0,sex,1
Eurytomidae,Eurytoma,abrotani,1,51.0834196,51.0834196,51.0834196,51.0834196,51.0834196,51.0834196,0.001,0,0,sex,10
Eurytomidae,Eurytoma,acaciae,1,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,0.001,0,0,sex,1
Eurytomidae,Eurytoma,acericola,3,41.6809707,49.4871968,44.591855,42.6073975,41.6809707,49.4871968,7.8062261,1,2,sex,2
Eurytomidae,Eurytoma,aciculata,12,40.0028028,59.6749712,48.90549735,48.50836705,40.0028028,59.6749712,19.6721684,7,19,sex,1
Eurytomidae,Eurytoma,acroptilae,6,32.9407496,51.15092055,42.32073328,40.8586797,32.9407496,51.15092055,18.21017095,1,1,sex,2
Eurytomidae,Eurytoma,acuminata,1,8.3676771,8.3676771,8.3676771,8.3676771,8.3676771,8.3676771,0.001,0,0,sex,1
Eurytomidae,Eurytoma,acuminati,1,48.0000047,48.0000047,48.0000047,48.0000047,48.0000047,48.0000047,0.001,1,1,sex,1
Eurytomidae,Eurytoma,acus,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,1,2,sex,1
Eurytomidae,Eurytoma,adenophorae,2,42.6073975,45.0819456,43.84467155,43.84467155,42.6073975,45.0819456,2.4745481,1,2,sex,1
Eurytomidae,Eurytoma,adiacrita,1,36.7014631,36.7014631,36.7014631,36.7014631,36.7014631,36.7014631,0.001,1,3,sex,1
Eurytomidae,Eurytoma,adleriae,14,31.1728192,51.0834196,43.15125486,44.10138515,31.1728192,51.0834196,19.9106004,1,3,sex,3
Eurytomidae,Eurytoma,adpressa,1,49.4871968,49.4871968,49.4871968,49.4871968,49.4871968,49.4871968,0.001,1,1,sex,1
Eurytomidae,Eurytoma,aemula,4,38.9597594,46.8250388,42.29045573,41.68851235,38.9597594,46.8250388,7.8652794,1,1,sex,1
Eurytomidae,Eurytoma,aequabilis,2,39.7837304,41.6809707,40.73235055,40.73235055,39.7837304,41.6809707,1.8972403,1,1,sex,1
Eurytomidae,Eurytoma,aerflora,1,27.7567667,27.7567667,27.7567667,27.7567667,27.7567667,27.7567667,0.001,1,1,sex,2
Eurytomidae,Eurytoma,aethiops,5,42.6073975,59.6749712,49.36098156,47.1817585,42.6073975,59.6749712,17.0675737,2,2,sex,7
Eurytomidae,Eurytoma,afra,19,37.1232245,63.2467777,48.7290901,49.8167003,37.1232245,63.2467777,26.1235532,3,20,sex,28
Eurytomidae,Eurytoma,agalica,2,10.3529588,10.9094334,10.6311961,10.6311961,10.3529588,10.9094334,0.5564746,0,0,sex,3
Eurytomidae,Eurytoma,agrostidis,1,47.1817585,47.1817585,47.1817585,47.1817585,47.1817585,47.1817585,0.001,1,1,sex,2
Eurytomidae,Eurytoma,albinervis,1,64.6863136,64.6863136,64.6863136,64.6863136,64.6863136,64.6863136,0.001,0,0,sex,1
Eurytomidae,Eurytoma,albotibialis,9,-6.3472901,27.1303344,8.682634294,7.878,0.14292745,27.1303344,33.4776245,10,17,sex,7
Eurytomidae,Eurytoma,alexii,1,49.4871968,49.4871968,49.4871968,49.4871968,49.4871968,49.4871968,0.001,1,2,sex,1
Eurytomidae,Eurytoma,alhagicola,1,47.1878186,47.1878186,47.1878186,47.1878186,47.1878186,47.1878186,0.001,1,1,sex,2
Eurytomidae,Eurytoma,almorensis,1,27.1303344,27.1303344,27.1303344,27.1303344,27.1303344,27.1303344,0.001,0,0,sex,2
Eurytomidae,Eurytoma,aloineae,3,-28.8166235,51.0834196,10.82615543,10.2116702,10.2116702,51.0834196,79.9000431,1,1,sex,2
Eurytomidae,Eurytoma,aloisifilippoi,1,42.6384261,42.6384261,42.6384261,42.6384261,42.6384261,42.6384261,0.001,1,2,sex,4
Eurytomidae,Eurytoma,altifossa,1,55.0000001,55.0000001,55.0000001,55.0000001,55.0000001,55.0000001,0.001,0,0,sex,1
Eurytomidae,Eurytoma,altiventris,1,8.3676771,8.3676771,8.3676771,8.3676771,8.3676771,8.3676771,0.001,0,0,sex,3
Eurytomidae,Eurytoma,amaranthusa,1,10.3529588,10.3529588,10.3529588,10.3529588,10.3529588,10.3529588,0.001,0,0,sex,2
Eurytomidae,Eurytoma,amplicoxa,1,39.7837304,39.7837304,39.7837304,39.7837304,39.7837304,39.7837304,0.001,1,1,sex,1
Eurytomidae,Eurytoma,amurensis,1,45.0819456,45.0819456,45.0819456,45.0819456,45.0819456,45.0819456,0.001,0,0,sex,1
Eurytomidae,Eurytoma,amygdali,18,30.8760272,49.4871968,39.9041697,40.5816283,30.8760272,49.4871968,18.6111696,1,7,sex,1
Eurytomidae,Eurytoma,annilai,3,46.603354,63.2467777,52.21623137,46.7985624,46.603354,63.2467777,16.6434237,1,1,sex,1
Eurytomidae,Eurytoma,annulipes,2,46.603354,54.7023545,50.65285425,50.65285425,46.603354,54.7023545,8.0990005,0,0,sex,3
Eurytomidae,Eurytoma,antica,1,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,0.001,0,0,sex,2
Eurytomidae,Eurytoma,antiqua,1,39.7837304,39.7837304,39.7837304,39.7837304,39.7837304,39.7837304,0.001,0,0,sex,1
Eurytomidae,Eurytoma,antistrophi,1,36.7014631,36.7014631,36.7014631,36.7014631,36.7014631,36.7014631,0.001,0,0,sex,2
Eurytomidae,Eurytoma,anupama,1,10.3529588,10.3529588,10.3529588,10.3529588,10.3529588,10.3529588,0.001,0,0,sex,2
Eurytomidae,Eurytoma,apantelesi,1,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,0.001,2,3,sex,4
Eurytomidae,Eurytoma,apara,2,10.3529588,15.9240905,13.13852465,13.13852465,10.3529588,15.9240905,5.5711317,0,0,sex,3
Eurytomidae,Eurytoma,apicalis,1,54.7023545,54.7023545,54.7023545,54.7023545,54.7023545,54.7023545,0.001,0,0,sex,4
Eurytomidae,Eurytoma,apiculae,1,36.7014631,36.7014631,36.7014631,36.7014631,36.7014631,36.7014631,0.001,2,4,sex,1
Eurytomidae,Eurytoma,apionidis,1,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,0.001,2,2,sex,4
Eurytomidae,Eurytoma,appendigaster,23,35.000074,59.6749712,46.2316175,46.5,35.000074,59.6749712,24.6748972,11,27,sex,2
Eurytomidae,Eurytoma,appetens,1,49.4871968,49.4871968,49.4871968,49.4871968,49.4871968,49.4871968,0.001,0,0,sex,2
Eurytomidae,Eurytoma,aquatica,4,42.6073975,59.6749712,50.1368867,49.13258905,42.6073975,59.6749712,17.0675737,1,1,sex,2
Eurytomidae,Eurytoma,arabica,1,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,14.4750607,0.001,0,0,sex,2
Eurytomidae,Eurytoma,arachnophaga,1,-31.8759834,-31.8759834,-31.8759834,-31.8759834,31.8759834,31.8759834,0.001,1,1,sex,2
Eurytomidae,Eurytoma,arctica,19,5.89168285,64.574131,48.49926923,49.8167003,5.89168285,64.574131,58.68244815,4,31,sex,9
Eurytomidae,Eurytoma,aretheas,1,-25.2303004,-25.2303004,-25.2303004,-25.2303004,25.2303004,25.2303004,0.001,0,0,sex,2
Eurytomidae,Eurytoma,argentata,2,4.8417097,15.6356088,10.23865925,10.23865925,4.8417097,15.6356088,10.7938991,0,0,sex,1
Eurytomidae,Eurytoma,argentifrons,1,19.5417212,19.5417212,19.5417212,19.5417212,19.5417212,19.5417212,0.001,1,1,sex,1
Eurytomidae,Eurytoma,arguta,1,45.0819456,45.0819456,45.0819456,45.0819456,45.0819456,45.0819456,0.001,0,0,sex,1
Eurytomidae,Eurytoma,armenica,1,40.7696272,40.7696272,40.7696272,40.7696272,40.7696272,40.7696272,0.001,1,2,sex,6
Eurytomidae,Eurytoma,aroueti,1,-24.7761085,-24.7761085,-24.7761085,-24.7761085,24.7761085,24.7761085,0.001,0,0,sex,1
Eurytomidae,Eurytoma,artemisiae,1,49.4871968,49.4871968,49.4871968,49.4871968,49.4871968,49.4871968,0.001,1,2,sex,2
Eurytomidae,Eurytoma,ascendens,1,46.603354,46.603354,46.603354,46.603354,46.603354,46.603354,0.001,0,0,sex,1
Eurytomidae,Eurytoma,asiatica,1,39.3763807,39.3763807,39.3763807,39.3763807,39.3763807,39.3763807,0.001,1,1,sex,8
Eurytomidae,Eurytoma,asphodeli,4,30.8760272,49.4871968,40.74335608,41.30510015,30.8760272,49.4871968,18.6111696,0,0,sex,1
Eurytomidae,Eurytoma,asphondyliae,1,14.5203896,14.5203896,14.5203896,14.5203896,14.5203896,14.5203896,0.001,1,1,sex,2
Eurytomidae,Eurytoma,aspila,15,38.9597594,52.7954791,45.68933983,46.603354,38.9597594,52.7954791,13.8357197,3,16,sex,12
Eurytomidae,Eurytoma,asyneumae,1,49.4871968,49.4871968,49.4871968,49.4871968,49.4871968,49.4871968,0.001,1,1,sex,1
Eurytomidae,Eurytoma,atamiensis,1,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,36.5748441,0.001,0,0,sex,1
Eurytomidae,Eurytoma,aterrima,4,42.6384261,54.7023545,48.9060585,49.1417267,42.6384261,54.7023545,12.0639284,1,1,sex,2
Eurytomidae,Eurytoma,atrateges,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,1,2,sex,3
Eurytomidae,Eurytoma,atripes,14,31.1728192,64.6863136,43.66689092,40.477978,31.1728192,64.6863136,33.5134944,4,5,sex,1
Eurytomidae,Eurytoma,attiva,5,-20.275945,10.8677845,-2.48130098,2.3923759,2.3923759,20.275945,31.1437295,1,3,sex,1
Eurytomidae,Eurytoma,aureata,1,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,19.4326009,0.001,1,1,sex,3
Eurytomidae,Eurytoma,aurifrons,2,8.3096067,15.6356088,11.97260775,11.97260775,8.3096067,15.6356088,7.3260021,0,0,sex,1
